"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2815","1434186_at",-0.666563564864402,7.75724144919115,-5.39513060203902,2.42325075080719e-05,0.000208745285944699,2.21029907392421
"5417","1438817_at",-0.414533885237398,7.14197446963507,-5.39281459412279,2.43630598989686e-05,0.000209593025859069,2.20489393608551
"5790","1433544_at",-0.532777072401096,8.02135366863733,-5.39101140831629,2.44652001045469e-05,0.000209976359923323,2.20068534525404
"4778","1451484_a_at",-0.442910408985946,7.04622784971369,-5.39049201355,2.44947016130505e-05,0.000209976359923323,2.1994730444323
"1616","1417766_at",0.749938837576767,9.72689854163459,5.3903245949886,2.45042186630347e-05,0.000209976359923323,2.19908227431677
"409","1451039_at",0.643653337747661,9.10397257064602,5.38324180828759,2.4910311458606e-05,0.00021317603808605,2.18254843979526
"2733","1421413_a_at",0.46933810041437,7.8772935003913,5.38169743353837,2.49997640027452e-05,0.000213661154733816,2.17894279068714
"5108","1422099_a_at",-0.399815467423533,6.72757324535317,-5.3735822209942,2.54752089553216e-05,0.000217439578007398,2.15999323543437
"5860","1416788_a_at",0.495430490077753,10.5084665482846,5.37299150712184,2.55101741702962e-05,0.000217453393156211,2.15861368458681
"455","1448134_at",0.504883931848001,7.97616787834635,5.37031918409776,2.56689639282668e-05,0.000218521297358,2.15237242221249
"1514","1421313_s_at",0.669596811112521,8.96546447538972,5.3666145723336,2.58907571418352e-05,0.000220122069520088,2.14371933789192
"2372","1433571_at",-0.600858823597848,7.3215231411977,-5.36484953148012,2.59971139730414e-05,0.000220738515909119,2.13959626242043
"3724","1423293_at",0.483359395529027,10.2535178799262,5.36196859783791,2.61716673163833e-05,0.000221931654837628,2.13286599656939
"1598","1419044_at",-0.365678745424868,6.54056050268522,-5.3575606365291,2.64410526514026e-05,0.000223846705034458,2.12256717586022
"4365","1423148_at",0.474439351847884,11.5281057657082,5.35715218311319,2.64661569669633e-05,0.000223846705034458,2.12161278621334
"1348","1428164_at",0.497273239481384,9.04395789012207,5.35578866710505,2.65501369216786e-05,0.000224256300823252,2.11842671325448
"310","1450448_at",-0.349275175836411,7.00684387718636,-5.3552503865393,2.65833645968983e-05,0.000224256300823252,2.11716889655816
"1321","1450724_at",-0.561244851748919,8.34566439108566,-5.34960644931244,2.69343181396792e-05,0.000226923370269829,2.10397923731008
"3589","1422948_s_at",0.848236848227462,9.38761545640827,5.34494593375562,2.72276705699161e-05,0.000229098890046998,2.09308601478282
"3847","1418109_at",0.452069972602316,7.81902421783586,5.34398282155902,2.72886969268572e-05,0.000229316485386644,2.09083469121664
"2105","1423327_at",-0.362841217464449,6.88410595400765,-5.33803372330178,2.76687498093444e-05,0.00023221096204213,2.07692685781672
"2431","1417862_at",0.547877522795248,7.5131995764848,5.33039020213528,2.81649630457548e-05,0.000236071624706128,2.05905398313715
"2436","1420628_at",-0.622123770282355,8.42218217281622,-5.32320044085681,2.86399775848975e-05,0.000239744921477685,2.04223825007734
"2554","1435452_at",0.486033600087293,7.80795993909309,5.32264504791954,2.86770086333001e-05,0.000239747145253526,2.0409391163643
"4571","1436508_at",0.574438847924831,8.40083268197466,5.31033353996548,2.95105032189647e-05,0.000246399476940933,2.01213524485165
"4738","1448950_at",-0.456143806847821,7.22559646177136,-5.30964526424751,2.95578203443478e-05,0.000246478959674542,2.0105246411866
"82","1417100_at",0.534758982571519,8.93950994675633,5.30655153971361,2.97714600972654e-05,0.000247943411614646,2.00328473487639
"4940","1443978_at",-0.389635977248479,7.30412800647352,-5.30208373637268,3.00827619857488e-05,0.000250216442486056,1.99282801818645
"207","1417316_at",0.579195217665765,8.61453552982447,5.29886231387488,3.03092716194115e-05,0.000251666227608031,1.98528752706578
"3652","1422505_at",0.562373421377499,8.91986792734951,5.29850854718235,3.03342516331716e-05,0.000251666227608031,1.98445940877772
"3673","1420688_a_at",0.457674063144545,9.02954204963407,5.2971264892846,3.04320416385534e-05,0.000252156726207125,1.98122411995627
"3184","1436194_at",0.445617665373497,7.82426579296821,5.29655127977082,3.04728360160095e-05,0.000252174319365987,1.97987755995786
"5263","1433663_s_at",0.659794517306336,9.79710161322815,5.29360411170458,3.06827255763812e-05,0.000253589421398709,1.97297790138872
"382","1421107_at",0.467651192337955,7.21450673461113,5.29175087609595,3.08154601401434e-05,0.000254364070346677,1.96863895095622
"5824","1416968_a_at",-0.510062360725335,7.26093081584621,-5.28981308677644,3.09548750259219e-05,0.000255191833178302,1.96410177818679
"3705","1417826_at",0.476496490397803,8.28154930329595,5.27673189785657,3.19129291355765e-05,0.000262757842036735,1.93346639585888
"5799","1436026_at",0.524958524217451,8.90529600414186,5.27568808507333,3.19906634496832e-05,0.000263065720498593,1.93102133468735
"4416","1418506_a_at",0.475682436297506,12.1031975602372,5.27475079206443,3.20606290481138e-05,0.000263309020179786,1.92882572469985
"3691","1416130_at",-0.547592831181601,7.87329412517798,-5.27179723161066,3.22821206657327e-05,0.000264794602341186,1.92190660906096
"2483","1426750_at",-0.666256137311902,8.00313128398571,-5.26808495428839,3.25627166841644e-05,0.000266760647609844,1.91320924416168
"5282","1418861_at",0.350632639753824,8.89877731210916,5.26261153490178,3.29809584800899e-05,0.000269847967689669,1.90038403669479
"2200","1416849_at",0.589624859877931,9.74909646118832,5.25370681332108,3.36730964900085e-05,0.00027516574211948,1.87951430610736
"6464","1434007_at",0.428713948038545,6.97198954921465,5.25030200953,3.39416264453828e-05,0.000277012948748863,1.87153314910267
"225","1429685_at",-0.493462466468238,6.47130283186953,-5.2485735964699,3.40787744470161e-05,0.00027778461021124,1.86748129906114
"746","1424315_at",0.508016831452865,8.00797704020406,5.23113267469073,3.54946034612687e-05,0.00028896418123712,1.82658405776416
"3618","1435293_at",-0.469560606446947,7.14667507153829,-5.22946928748547,3.56327185592193e-05,0.000289726879955946,1.82268252390844
"3876","1425114_at",-0.527346549446754,7.84828481902614,-5.21860274136249,3.65485268612171e-05,0.000296803167698626,1.79719018227284
"3287","1435553_at",-0.473328262856465,6.99283782185096,-5.21776053913873,3.66204964014312e-05,0.000297017732629021,1.79521409822694
"6141","1438416_at",0.586748170684462,8.69267187992944,5.21665633447026,3.67150732176225e-05,0.000297414897456045,1.79262320017812
"2825","1460688_s_at",0.62519275172026,8.93005464163673,5.2141350807423,3.6931953443138e-05,0.000298800581144792,1.78670705141809
"2301","1416869_x_at",-0.415249178384825,7.30356136418566,-5.210832167415,3.72180428130188e-05,0.000300401045632643,1.77895610709092
"2635","1436517_at",0.636978294088554,9.05695340688524,5.21078775074499,3.72219053628546e-05,0.000300401045632643,1.77885186971904
"4504","1416370_at",0.572090427937647,8.86816943383195,5.20184664869783,3.80077875470846e-05,0.000306364378979653,1.75786624077204
"1233","1449415_at",0.566036962402869,8.48800189214156,5.20076335123479,3.81041420452436e-05,0.000306761864539547,1.75532328918149
"1366","1424192_at",0.556254419201865,8.85169243054643,5.19086675513539,3.89959661640585e-05,0.000313554494890044,1.73208838952631
"2840","1459749_s_at",-0.730795124771584,7.43646598580477,-5.18968109938502,3.91042228424779e-05,0.000314037730487437,1.72930433048347
"860","1428938_at",-0.529660999653132,7.85592265875324,-5.18270827796741,3.97470815187978e-05,0.00031859268601214,1.71292953861685
"4974","1434129_s_at",-0.53583372177995,8.55902627665383,-5.18211491508048,3.980227952754e-05,0.00031859268601214,1.71153596009876
"3257","1417294_at",0.517191236350177,8.73069667220903,5.18194630603649,3.98179786995697e-05,0.00031859268601214,1.7111399590564
"3682","1448891_at",-0.435614609431081,7.04434833931706,-5.17436919723898,4.05300104050784e-05,0.000323892399327838,1.69334227252769
"2273","1434456_at",-0.46065240116851,7.57358892413605,-5.16738601113363,4.11976735916651e-05,0.000328718090894121,1.67693649129862
"3930","1434670_at",-0.442073313875989,7.17249853960044,-5.16700224334005,4.12346876784836e-05,0.000328718090894121,1.67603480868537
"613","1434291_a_at",-0.577005669401668,8.1754069200307,-5.15139149075229,4.27692984370756e-05,0.000340535525162601,1.63934891958331
"2608","1426981_at",-0.382815073431796,7.36583573229506,-5.14463712340079,4.34511318372402e-05,0.000345542476476394,1.62347133024394
"6349","1427364_a_at",0.626795592884803,8.61128150562357,5.14164754954579,4.37564323737603e-05,0.000347125334183686,1.61644282612463
"3399","1418500_at",-0.506998892854072,6.81245493143846,-5.14164556065257,4.37566362059485e-05,0.000347125334183686,1.6164381500492
"1455","1435339_at",0.519976635512158,8.86831909472333,5.14052678678167,4.38714468580002e-05,0.000347613250256402,1.61380777001108
"5743","1420885_a_at",-0.43856282936574,7.15246680658934,-5.13325238696387,4.46254521877264e-05,0.000353158463247772,1.59670292339787
"4911","1423522_at",0.862250797214548,9.0694564967526,5.1327253223456,4.46805916709374e-05,0.000353166228225676,1.59546347539769
"3750","1419874_x_at",0.572765792276006,6.66947477612341,5.1317869627226,4.47789304190008e-05,0.000353515018477366,1.59325678350491
"5596","1434936_at",0.494935051051504,9.5251181344841,5.12887052606507,4.50859730352251e-05,0.000355508621720318,1.58639802077458
"1312","1436095_at",-0.389029698794745,6.66489613279153,-5.12462126643743,4.55371633159154e-05,0.000358529647881082,1.57640388827161
"2017","1448325_at",-0.603594976516515,8.4296530168927,-5.12422881784099,4.55790642682744e-05,0.000358529647881082,1.5754808078544
"4508","1431751_a_at",-0.635154088266036,8.17902236791382,-5.12288611229123,4.57227183441156e-05,0.000359226320869853,1.57232255547243
"4881","1418814_s_at",0.532346578335922,10.6289524263515,5.12206251380288,4.58110611341169e-05,0.000359487279970609,1.57038527199205
"4776","1420927_at",0.446603304387303,7.33430632664143,5.11981860674422,4.60526321142858e-05,0.000360948574539973,1.56510691363504
"4875","1425678_a_at",-0.485685098787496,7.60391741697497,-5.1183927852509,4.6206802033032e-05,0.000361722156131335,1.56175279274782
"3683","1440231_at",-0.44520179996984,7.78449293382326,-5.11777643261189,4.62736084385116e-05,0.000361810792119345,1.56030284059848
"3531","1421189_at",-0.400264389018264,6.57804450303265,-5.11719704271895,4.63364978049413e-05,0.000361868625372482,1.558939822338
"3319","1452353_at",-0.527325317829675,7.00466081601918,-5.116607352231,4.64005942778584e-05,0.000361935735987936,1.55755255205306
"5050","1452935_at",0.398165642518575,7.06229054232166,5.11551277489891,4.65198080152373e-05,0.000362432100438903,1.55497746249646
"4528","1415947_at",-0.574235998954604,8.73989805764088,-5.10968441235008,4.71598448577778e-05,0.000366980129257243,1.54126457197502
"1227","1421784_a_at",0.521952383629152,8.21410557238394,5.10647011603431,4.75166344228331e-05,0.000369315820108814,1.53370119248265
"387","1434277_a_at",-0.42681360764454,7.71692317688579,-5.10230659503169,4.79828625578845e-05,0.000372495531833292,1.52390337643177
"1251","1417852_x_at",-0.401597637725762,6.51540673474182,-5.10174144248269,4.80465046205231e-05,0.000372546083983866,1.52257335444184
"1927","1425162_at",-0.395901809569541,6.31646328550112,-5.10016561284996,4.82244120184138e-05,0.000373481461724556,1.51886472448159
"2465","1449583_at",-0.509568573501114,6.40130749097223,-5.09895654714138,4.83613655299101e-05,0.00037409782280017,1.51601915909032
"110","1433883_at",0.489693192116388,11.6871753665256,5.0931332508034,4.90265291703874e-05,0.000378793834976417,1.50231274533136
"767","1435607_at",0.368760340357301,7.06942626618515,5.0924230502339,4.91082838627717e-05,0.000378976472271165,1.50064100221613
"361","1424629_at",0.589591432518436,8.70665339343449,5.0892048307056,4.94804853277224e-05,0.000381397452508366,1.49306527568691
"1494","1428631_a_at",0.513107951704988,10.8439201203215,5.08303926046372,5.02015716277507e-05,0.000386498758659459,1.47854985456269
"5628","1433603_at",0.575723879779632,10.0488916909453,5.08133648159492,5.04025894952022e-05,0.000387588780776196,1.4745406845179
"5823","1460550_at",-0.501988238715125,6.93867285574927,-5.07994032414474,5.05680187091814e-05,0.000388279651195213,1.47125333228817
"6053","1449581_at",0.379342111579253,7.75402888500621,5.0794722621129,5.06236020282343e-05,0.000388279651195213,1.4701512230741
"3368","1433604_x_at",0.605602222804524,10.9524727150922,5.07907303395412,5.06710601391084e-05,0.000388279651195213,1.46921118218724
"5059","1432022_at",-0.358611513953671,6.48649454657126,-5.07724574763873,5.08888546423922e-05,0.000389490869862723,1.46490845954067
"1518","1417529_at",-0.410390514108443,7.30840878617464,-5.07485007939788,5.11758334389305e-05,0.000391228147544274,1.45926708975515
"2280","1423924_s_at",0.553035010605459,8.99971931822071,5.07391879438637,5.12878351865196e-05,0.000391625261418377,1.45707399639991
"2192","1422756_at",-0.427904728632717,6.65942859768333,-5.07158319326446,5.15698227155777e-05,0.000393317911027231,1.45157365751909
"1656","1451540_at",0.475612355752824,8.50058999276308,5.07026740806141,5.17293750679073e-05,0.000394003552575969,1.44847485493516
"1292","1416494_at",0.604427144183932,10.2814843567231,5.0698461552188,5.17805619625219e-05,0.000394003552575969,1.44748274370191
"3133","1417398_at",0.619873902975513,9.45472202693198,5.06845798860419,5.19496033433245e-05,0.000394804211888836,1.44421334358616
"3308","1429621_at",0.645036463960279,8.47852450388807,5.06762345621316,5.20514961389045e-05,0.000394804211888836,1.4422478091256
"1213","1428310_at",0.489923607599563,9.18050712816997,5.06749321430544,5.20674163815978e-05,0.000394804211888836,1.44194105318882
"2001","1418995_at",-0.460459610585382,7.10858613042176,-5.06265557436405,5.26622603233885e-05,0.00039871774109997,1.43054642333367
"390","1428706_at",0.432852695693718,8.24434164700175,5.06230344953666,5.27058262272925e-05,0.00039871774109997,1.42971697602424
"6599","1425652_s_at",0.493199581561847,7.89212729869861,5.06080966601023,5.28910481088961e-05,0.000399655300947986,1.42619822246837
"1762","1423653_at",0.828559696782889,9.7828625487546,5.05858749869253,5.31678078050239e-05,0.000401281567935835,1.42096347084181
"5589","1450010_at",0.68134563370683,9.9009813266564,5.05589154022454,5.35055476949729e-05,0.000403363787883142,1.41461226118388
"5593","1421472_at",-0.342758999851163,6.42328752879157,-5.05477037369444,5.3646642923035e-05,0.000403960460162946,1.41197087508265
"3634","1429715_at",0.369679086049467,7.12073550640841,5.05054433469893,5.41818752610412e-05,0.000407520194437428,1.40201404519927
"6596","1419392_at",-0.363629537208693,6.57173510261388,-5.04631844640223,5.47225019336733e-05,0.00041111225243028,1.39205663932964
"2710","1428016_a_at",0.390502861916718,7.14104801008865,5.04055122328871,5.54691498396406e-05,0.000416242032340963,1.37846591510285
"1163","1451094_at",-0.304169051972011,6.90298407878999,-5.0399142742855,5.55522424906881e-05,0.000416386406071008,1.37696481079413
"3636","1421399_at",0.413838483917313,6.91100963420453,5.03254697702408,5.65225554464578e-05,0.000422699380715917,1.35960071921542
"5408","1449236_at",0.584865087062125,8.24700778909162,5.03253511684252,5.65241312657997e-05,0.000422699380715917,1.35957276355338
"2455","1420429_at",-0.411046732089618,6.21371916317593,-5.02983604465171,5.68839077023205e-05,0.000424442592053021,1.35321058908499
"1259","1417773_at",0.598534923353297,9.42120625513564,5.02980982674944,5.68874138098973e-05,0.000424442592053021,1.35314878720429
"2071","1423422_at",0.556169292737545,8.00110667298714,5.02828831999695,5.70912597656518e-05,0.000425131210455053,1.34956217173082
"416","1433844_a_at",0.559619862928693,8.06884167367146,5.02814799929753,5.71100966659448e-05,0.000425131210455053,1.34923139086533
"335","1418913_at",-0.465251151018327,6.84933132590462,-5.0215547784827,5.80023197375487e-05,0.00043128064653199,1.33368794394756
"3820","1439658_at",-0.498782091922979,6.7297396943232,-5.01627678868308,5.87267305566654e-05,0.000436169715216418,1.32124358089119
"3594","1433607_at",-0.437962692874603,6.21156545023794,-5.00913517601542,5.97215441438625e-05,0.000443053685281146,1.30440301314706
"3779","1417007_a_at",0.726958033762457,10.3989386318024,5.00861839706959,5.97941895651329e-05,0.000443088534266173,1.30318430500869
"989","1425143_a_at",0.662677243340328,10.4372568413787,5.00494094309438,6.03137340251242e-05,0.000446431168646805,1.29451147377844
"4363","1428793_at",-0.342276294102578,7.22008447319202,-5.00364999969728,6.0497198876658e-05,0.000447281444302366,1.29146678442796
"264","1436115_at",0.426373887246675,7.62139112327855,5.00058775182743,6.093466047328e-05,0.000450005572985571,1.284244153321
"782","1448877_at",-0.397639603730187,7.09469621395893,-4.99972510225461,6.10584730124935e-05,0.0004500777487522,1.28220942300396
"6453","1422968_at",0.336827878204256,7.59298891949456,4.9995580888719,6.10824731859679e-05,0.0004500777487522,1.28181548465742
"2816","1432556_a_at",0.369424129587867,6.59003268698883,4.99126320300222,6.22865683143514e-05,0.000458376048442885,1.26224847272387
"1111","1449852_a_at",0.405733845976223,7.69964719272853,4.99051123060526,6.23969071821638e-05,0.000458376048442885,1.26047446524307
"5003","1435618_at",-0.377922930000348,6.96241932972515,-4.99035703624179,6.24195569724401e-05,0.000458376048442885,1.26011069600032
"3141","1435642_at",-0.427877393622627,6.7013118638236,-4.98947706460738,6.25489765044086e-05,0.000458809759038525,1.25803468031558
"4717","1420943_at",-0.363428444046776,7.52781248493389,-4.98773386172095,6.28061566049395e-05,0.000460178592382933,1.25392203518086
"2238","1424415_s_at",-0.36153341429832,7.09597069059957,-4.98423013748443,6.33263163880591e-05,0.00046346903385694,1.24565545613695
"5368","1425531_at",0.462386551827837,8.9117735188883,4.98300582695864,6.35091033666643e-05,0.000464285720912576,1.24276672065485
"4668","1422160_at",0.479305271173231,6.68675749818744,4.98142806284881,6.37454485002511e-05,0.0004649155808326,1.23904391605909
"3467","1425161_a_at",0.49644205752432,7.78744026434237,4.98112426520823,6.37910588043656e-05,0.0004649155808326,1.23832707876563
"394","1415793_at",-0.555405148356732,9.13205226489155,-4.98093930853109,6.38188432443553e-05,0.0004649155808326,1.23789065510133
"6441","1423920_at",0.5849155614822,8.68377143312895,4.98052954778673,6.38804417153826e-05,0.0004649155808326,1.23692377825765
"5102","1424443_at",-0.586181074418791,7.89847648890587,-4.97966033469193,6.40113081110653e-05,0.000465348651273419,1.23487274590896
"555","1415916_a_at",0.80725280331985,10.1146905928011,4.97842160824253,6.41982767879242e-05,0.000466113742376274,1.2319497338094
"437","1423724_at",0.475048060961104,11.1908277121282,4.97801672346092,6.42595084183822e-05,0.000466113742376274,1.2309943153563
"5357","1451000_at",0.524385844132016,10.1151229068236,4.97691789506833,6.44259849391612e-05,0.000466802053098078,1.22840133987819
"3872","1416868_at",-0.401363128394491,7.60089207482975,-4.9748418574088,6.47417053662113e-05,0.000468568990780315,1.22350223007698
"1470","1433694_at",0.648376719005007,9.10605789907084,4.96679027020477,6.59810720853363e-05,0.000477009502293213,1.20449994126527
"5777","1439410_x_at",0.498467775247756,11.4726095593694,4.96575096563849,6.61427916891e-05,0.000477649108089282,1.20204689863768
"3333","1417203_at",0.407762238143513,7.60498345743042,4.96453419003647,6.63326365443192e-05,0.000478490180205205,1.19917491419956
"4915","1424946_a_at",0.382775074002163,8.26303819243872,4.94829769579075,6.89193474088021e-05,0.000496600071218562,1.16084523769935
"4865","1417331_a_at",0.466422109122883,8.45444710072887,4.9442193876391,6.95849790397337e-05,0.000500842878938304,1.15121571577438
"374","1417976_at",0.528541633063939,7.19263287556358,4.93870214026485,7.04958341346068e-05,0.000506839398447377,1.13818749511236
"6532","1431055_a_at",0.495673751047746,8.40639306444536,4.93345286999923,7.13736513399368e-05,0.000512045856560329,1.12579086234695
"6460","1418916_a_at",-0.623002311261709,7.75865093789527,-4.93343272771748,7.13770408853456e-05,0.000512045856560329,1.12574329226023
"4358","1435865_at",-0.38014297843548,8.76953498761083,-4.93079572289185,7.1822206235036e-05,0.000514673194350186,1.11951532289407
"4008","1434088_at",0.520050115142437,8.78878907249132,4.92986158887229,7.19805750156631e-05,0.000515241854749878,1.11730905373476
"5140","1418476_at",0.395272077241754,7.69704979794146,4.9274317869477,7.2394169784731e-05,0.000517054989763644,1.1115700952203
"427","1448508_at",0.37384163359202,7.44376178610102,4.92704700342011,7.24598869240359e-05,0.000517054989763644,1.11066125098625
"2702","1434672_at",-0.340435232234464,6.47473171986348,-4.92697759993727,7.24717467633754e-05,0.000517054989763644,1.11049732191293
"5308","1420635_a_at",-0.383563104581299,7.59997680097599,-4.92523779203327,7.27696922191464e-05,0.000518613292853611,1.10638787933343
"2951","1417636_at",-0.437607012815707,7.79548800204212,-4.92367044517282,7.30391647310277e-05,0.000519965494771868,1.10268568413184
"2677","1420718_at",-0.405590947425056,6.69527259716262,-4.91571156643062,7.44231924838704e-05,0.000529240608710271,1.08388463791301
"4048","1417172_at",-0.474615289303671,7.04471863819442,-4.91357189611929,7.47997817407518e-05,0.000531194457404398,1.07882971248093
"4265","1423103_at",-0.386037331652438,7.82047109756732,-4.91218175990827,7.50454832362132e-05,0.000531194457404398,1.07554544639564
"2921","1417127_at",0.366900560524991,7.31386773431494,4.91189426910934,7.50963980084392e-05,0.000531194457404398,1.07486622535477
