"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2141","1417632_at",0.714088757790297,8.05100367473316,8.37379346308763,4.12869083361147e-08,7.04677570828085e-07,8.24423577549936
"2361","1417297_at",0.616451138569742,7.43895503285089,8.3725353669929,4.13880554557823e-08,7.04677570828085e-07,8.24172214240321
"4379","1418765_at",0.657550384686989,6.86756624401075,8.33510837100241,4.45173532197561e-08,7.55983490484451e-07,8.16684882489748
"5850","1456901_at",-0.707327912164431,7.08256404166749,-8.33051072092359,4.49183063673889e-08,7.60811106030501e-07,8.15763840745417
"4599","1429013_at",-0.676434904292392,7.38807416908157,-8.31901791834884,4.59370006868592e-08,7.76049692950799e-07,8.13460281127037
"4841","1418586_at",0.585636768317806,6.78553715020519,8.30963695010054,4.67862121060402e-08,7.88353718717024e-07,8.11578714610468
"1611","1422562_at",-0.793854659106867,7.03202537388254,-8.29412564218922,4.82261775065971e-08,8.10522947217835e-07,8.0846502001064
"916","1415822_at",-0.552935990998337,11.7331263217171,-8.28010133844906,4.95675658195241e-08,8.3092569848102e-07,8.05647086833625
"6352","1419134_at",0.629895858306132,6.80638503759766,8.2711521205107,5.04436554919949e-08,8.43443788367432e-07,8.0384754330245
"5682","1417371_at",-0.603191645931657,8.8239725679331,-8.25928779905445,5.16298806721449e-08,8.61070209368432e-07,8.01460187746056
"6531","1436685_at",-0.524829787363358,6.71249914426662,-8.25389054215698,5.21790255945988e-08,8.68008739546885e-07,8.0037352835383
"941","1436114_at",-0.700060424243411,7.65458978460441,-8.22795043780421,5.49038592343407e-08,9.1101289075607e-07,7.9514549058733
"2383","1435648_at",0.613205098839155,7.28239915568997,8.20103096579559,5.78875681597119e-08,9.5808332987178e-07,7.8971065765829
"5164","1421918_at",-0.569300698295542,9.04409696476139,-8.17865109569369,6.04956007463354e-08,9.98713449283172e-07,7.85185034823721
"387","1434277_a_at",-0.611429934322221,7.71692317688579,-8.17203086079649,6.12901542518796e-08,1.00927549463764e-06,7.83845030359291
"323","1451475_at",-0.769394123257654,7.9605504680975,-8.16922845688043,6.16297395196814e-08,1.01231116223638e-06,7.83277619817666
"4108","1420110_s_at",-0.780894905193016,8.6400274481442,-8.1664875249007,6.19637582468537e-08,1.0152403706727e-06,7.82722555076542
"4412","1425457_a_at",-1.42233599714313,9.85217712362055,-8.15531301553788,6.33450121946933e-08,1.03522350651888e-06,7.80458581270542
"2462","1425650_at",-0.730526636129713,6.97777508922146,-8.15406767603315,6.35009051690769e-08,1.03522350651888e-06,7.80206171038216
"1755","1417483_at",1.63903410791697,7.18203434278701,8.14230172354925,6.49935078872954e-08,1.05691437639165e-06,7.77820388368655
"279","1450647_at",0.652850777308358,7.53630616206888,8.11348479831355,6.88043766662989e-08,1.11610283642024e-06,7.719694325898
"1295","1456482_at",-0.865687350169948,8.46309162469155,-8.11154909997264,6.90685013545676e-08,1.11760718941225e-06,7.71576016200776
"2196","1419152_at",-1.0377551482488,9.05135171564597,-8.1039229139872,7.01193322269271e-08,1.13180238973216e-06,7.70025567019687
"1508","1420427_a_at",0.812939413780214,8.55750506050127,8.09552011351301,7.12963352700003e-08,1.147959018014e-06,7.68316334883326
"572","1435337_at",-0.661759229621664,7.35398792377455,-8.0919386686184,7.18041886436929e-08,1.15328845848651e-06,7.67587540832533
"1945","1426510_at",0.751485129819867,8.55071956940408,8.08129289451052,7.33359695892389e-08,1.17256113784117e-06,7.65420211024265
"5361","1436877_at",-0.626508019610007,7.37432699163281,-8.08053574634558,7.34461915442142e-08,1.17256113784117e-06,7.65266009082574
"6115","1417888_at",0.57893971421473,7.8315724425418,8.07986792124234,7.35435524270878e-08,1.17256113784117e-06,7.65129992502587
"5156","1425025_at",0.616928150483493,6.88317717115122,8.07658013009024,7.40248219706257e-08,1.17453027860837e-06,7.64460278709807
"4724","1422508_at",0.903840934943512,9.14990449019493,8.07404777704388,7.43977288452422e-08,1.17453027860837e-06,7.63944347825055
"1691","1434815_a_at",0.552305644575842,7.17121061235807,8.07366705786592,7.44539601394347e-08,1.17453027860837e-06,7.63866774359794
"1981","1418879_at",0.647352692368169,6.91691668502162,8.07330008329318,7.45082029757914e-08,1.17453027860837e-06,7.63791999608615
"2529","1437482_at",-0.616132435890618,6.72842059959358,-8.07289833167551,7.45676330844757e-08,1.17453027860837e-06,7.63710136638182
"4388","1449545_at",-0.678054975625972,6.66436362412391,-8.07098747194114,7.48509733542958e-08,1.17615228251413e-06,7.6332074076051
"3771","1454867_at",-0.707671725173652,8.05443242766081,-8.05262488434663,7.76311680933305e-08,1.21690588253992e-06,7.59576336030324
"5983","1435292_at",-0.5816411958182,7.00014639930124,-8.0510557785744,7.78736370936312e-08,1.21777934649297e-06,7.59256164657328
"858","1449582_at",0.659573657915422,7.0237265413478,8.04389172475664,7.89906629353217e-08,1.23229213636659e-06,7.5779394588058
"5905","1425646_at",0.725026793972717,6.22689804262121,8.03397968544973,8.05635342138546e-08,1.25383008737123e-06,7.55769727261891
"4933","1416845_at",-0.682281395895792,8.95884975577326,-8.03244067081799,8.0810637752291e-08,1.2546813542445e-06,7.55455315621956
"4796","1434318_a_at",0.540384800159329,8.12495412945301,8.01191449910396,8.41822376017281e-08,1.30392487268615e-06,7.51258935547368
"4781","1455185_s_at",0.807599327476785,8.00743766292661,8.00213045314933,8.58402002566087e-08,1.3264548480411e-06,7.49256713625929
"861","1419031_at",-0.836105339297694,8.86255855709356,-7.99402319704487,8.72395762535763e-08,1.34489190720939e-06,7.47596670330049
"2575","1454927_at",-0.698270132817878,8.45439163728168,-7.97918833373569,8.98615597501783e-08,1.38204535644083e-06,7.44556823111981
"2902","1427529_at",-0.507937905226453,7.18488300381071,-7.96678183687802,9.21168316368919e-08,1.41339731553923e-06,7.42012336067113
"6589","1416554_at",0.61358751019757,9.63641857162228,7.95526556613776,9.42626349929366e-08,1.44292639152333e-06,7.39648600412288
"3582","1427243_at",0.556386273339863,8.66539738215763,7.93851460233978,9.74764344258929e-08,1.48862723393735e-06,7.36207292746714
"136","1423960_at",0.750304415613376,9.12373774032123,7.93566248325603,9.80348163364673e-08,1.49365662927594e-06,7.35620984189214
"4588","1436791_at",-0.712662471163344,8.18163636563908,-7.92870115217942,9.94116130648662e-08,1.51110286432632e-06,7.34189493887988
"5688","1426539_at",-0.916295494337366,8.31094142989655,-7.90864529282258,1.03491019840001e-07,1.56945334971313e-06,7.30061720557414
"2708","1418532_at",-1.19225272656992,9.78376929368237,-7.89161417448319,1.0709087671163e-07,1.62027751052562e-06,7.26552289658202
"4635","1425467_a_at",-0.547672305847696,7.49481389867143,-7.88775654212731,1.07924083541993e-07,1.62910404809569e-06,7.25756851557762
"4010","1421006_at",-0.621161988129261,7.2465780882797,-7.87064119734666,1.11702381410704e-07,1.68224302350854e-06,7.22225310946624
"5840","1416482_at",-0.641429299810213,7.9808080215059,-7.86823066913353,1.12245392893919e-07,1.68652582272177e-06,7.21727615839053
"6249","1448620_at",0.533467819071288,7.34078769849177,7.86395634842858,1.13214969447303e-07,1.69718348451922e-06,7.20844919058218
"6137","1420795_at",-0.518161826546635,6.86340142828204,-7.86098255603022,1.13894637781182e-07,1.70345626828232e-06,7.20230653440268
"162","1422506_a_at",0.656751566364129,10.6369868420969,7.84943001409863,1.16575250874978e-07,1.73955883513898e-06,7.17843250618774
"649","1416922_a_at",-0.761135029329731,10.6547342243328,-7.83845746558637,1.19181652785169e-07,1.77439168450248e-06,7.15574067192401
"1120","1421963_a_at",-0.583732501059204,7.85547417581236,-7.82241269328496,1.23101744958236e-07,1.82857967852541e-06,7.12253044196164
"2966","1455099_at",0.639377057325532,9.17959762547273,7.81956236160101,1.23811958317315e-07,1.83494950042548e-06,7.11662711766889
